id,type,bstar,inclo,nodeo,ecco,argpo,mo,no_kozai
44475,payload,-0.09361582893333455,-1.4055713854208025,-0.19779946629494033,-0.15187848463190917,0.26485679918190225,-1.4473294968443409,-1.2723255622638239
44476,payload,-0.09361582893333455,-1.4053305029502163,-0.33350830952503885,-0.15239606102164432,-1.1419225963726871,-0.8694957916104892,-1.272324661630654
44479,payload,-0.09361582893333455,-1.4049240137811025,1.2533008303226556,-0.15153926966189246,-1.2752068319892347,0.8542426364612123,-1.2723199494441395
44481,payload,-0.09361582893333455,-1.3665760263022855,1.6526964213328044,-0.0746567438285246,-1.6083999202191341,1.1247157560950145,-1.2723192086503037
44495,payload,0.12081058999120889,-0.27689147756590043,0.6170923371403392,-0.1430260681563118,0.8684189515356744,-0.957895027526312,0.9776831638278406
44499,payload,0.09608397337068988,-0.2767057973281569,-0.06142566914772705,-0.14504713283250814,1.2782558713286254,-1.3632510561437023,0.9624964844507253
44506,payload,-0.09361582893333455,-0.008686410915160182,1.72373485586484,-0.08961721824810026,0.2891537591052903,1.2653821793866775,-1.118175296084901
44517,payload,-0.06936596328975088,1.0833994349498794,-0.8474293505108713,-0.13492211309842872,-0.593227432510176,0.49177603366688377,0.703622657401392
44520,payload,-0.02281257793376268,1.047588240989422,-0.8430571571638873,-0.14160574224959668,-1.5800962467365516,1.466980476049173,0.8733276453189216
44528,payload,-0.09324898779825538,1.0613561796988553,-0.34335059823397984,-0.15022727369721492,-0.7277658929486992,0.6235073603944071,0.7797258589885037
44529,payload,-0.03379736652513833,1.0677395651693853,0.25611458003344056,-0.139012389091727,1.8016759743600683,-1.880477188226658,0.7994442339972938
44530,payload,0.2566211135767983,1.0687758616313854,0.5568717806408943,-0.14414328907368942,1.2330055787398144,-1.3182772556132705,0.8337254231679035
44536,payload,0.13006061219477566,1.041400572526243,0.5016213906460139,-0.14348346124491498,-1.5827495642087774,1.4696085588404129,0.9513241945335735
44537,payload,0.1609673340718639,1.0417368043081026,0.5882556640574114,-0.14114068946812217,1.3543027307671083,-1.4384155712144404,0.9844021070513973
44538,payload,0.12840019293787286,1.0410191752811484,0.43451055253535853,-0.1439003673854839,1.7803638750595219,-1.8593129901937966,0.9449911295894813
44539,payload,0.11166279509263805,1.0415435964931534,0.44505274164464914,-0.14581091363596513,-0.9872436187347651,0.8807707793781352,0.935473951383537
44542,payload,-0.09361582893333455,-0.0410022998597184,0.2761525052262566,-0.14355568120627338,-1.4173737016938204,1.3046321291509808,-1.1402131519221559
44543,payload,-0.09361582893333455,-0.04104244693814949,0.2758049818651954,-0.14743586276652904,-1.4675475559093634,1.3902425756383845,-1.1402156724654968
44547,payload,-0.056683891655731476,1.0634864840481004,-0.8454247814030735,-0.14592799751271282,-0.4704242384292074,0.3691337739343308,0.7755062650253107
44552,payload,-0.09361582893333455,0.16767217705504522,0.09107107633431215,6.935938434213009,1.0073578937914547,-1.7436427040322926,-1.1180772515596757
44622,payload,-0.033345088145459584,1.0539465345359327,-1.4354058724147138,-0.1447867032748824,-0.29989730373841567,0.20031963125644545,0.8529778342433113
44624,payload,-0.09361582893333455,-1.403325658221068,1.4095319958326362,-0.14963200613692754,-1.265388876754886,0.5106297129220936,-1.2723237010577346
44634,payload,-0.4123791526932201,0.799298634432863,1.3968784566945507,-0.14247347602773622,-1.4885290843265986,1.3764237294713355,0.5898518490403492
44637,payload,-0.09361582893333455,-1.403900263281112,1.1332159773056363,-0.14523315394509795,-0.7313156408750814,0.6735429388383953,-1.2723235104800672
44703,payload,-0.024841635048074875,1.0343597786464052,-0.341867314167774,-0.13568917662740201,-1.017339180858356,0.9114503500363293,0.9119565596587105
44709,payload,-0.09361582893333455,-0.02603245798975709,1.204955282973667,-0.109015937565701,0.20106050777201812,-0.29717037853960304,-1.2723202491428902
44714,starlink,-0.06593019650275292,-0.0721940706082084,0.7191933415902575,-0.15168699231012553,-0.8384847767100286,0.7327667027422008,0.9266432954117528
